,,List Price,Address,City,Beds/Baths,Approx Living Area,DOM,Sold Price,Sold Date
,,"$164,900.00",4318 7TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,564",3,"$167,000.00",12/22/20
,,"$182,900.00",252 SE 46TH ST,CAPE CORAL,2 Bed/2(0),"1,061",1,"$168,000.00",11/20/20
,,"$179,900.00",5238 POCATELLA CT,CAPE CORAL,3 Bed/1(0),994,19,"$168,000.00",10/16/20
,,"$170,000.00",105 NE 12TH TER,CAPE CORAL,3 Bed/2(0),"1,241",2,"$168,000.00",09/25/20
,,"$179,900.00",1009 HIGHLAND AVE,LEHIGH ACRES,3 Bed/1(0),"1,173",10,"$168,000.00",10/02/20
,,"$164,000.00",1115 LOVELY LN,NORTH FORT MYERS,3 Bed/2(0),"1,000",4,"$168,000.00",09/29/20
,,"$164,900.00",3409 24TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,226",7,"$168,900.00",10/21/20
,,"$169,000.00",2810 51ST ST W,LEHIGH ACRES,3 Bed/2(0),"1,275",5,"$169,000.00",12/09/20
,,"$169,900.00",1237 DECATURE ST E,LEHIGH ACRES,3 Bed/2(0),"1,257",8,"$169,000.00",12/04/20
,,"$168,500.00",2933 21ST ST SW,LEHIGH ACRES,3 Bed/2(0),"1,536",2,"$169,000.00",12/01/20
,,"$169,900.00",4509 4TH ST W,LEHIGH ACRES,2+Den/2(0),"1,144",21,"$169,000.00",12/04/20
,,"$174,900.00",1970 PALO DURO BLVD,NORTH FORT MYERS,2 Bed/2(0),"1,057",10,"$169,500.00",11/12/20
,,"$169,900.00",305 JERSEY RD W,LEHIGH ACRES,3 Bed/2(0),"1,256",6,"$169,900.00",12/31/20
,,"$169,900.00",4021 34TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,248",4,"$169,900.00",12/15/20
,,"$170,000.00",1021 NE PINE ISLAND LN,CAPE CORAL,3 Bed/2(0),"1,232",--,"$170,000.00",09/24/20
,,"$179,000.00",4110 SE 3RD AVE,CAPE CORAL,2 Bed/1(0),933,3,"$170,000.00",11/18/20
,,"$184,900.00",1806 NW 3RD AVE,CAPE CORAL,4 Bed/2(0),"1,375",4,"$170,000.00",10/14/20
,,"$175,000.00",1824 NE 3RD ST,CAPE CORAL,3 Bed/2(0),"1,119",5,"$170,000.00",09/18/20
,,"$181,999.00",238 SW 34TH TER,CAPE CORAL,3 Bed/2(0),"1,451",22,"$170,000.00",10/02/20
,,"$170,000.00",2914 42ND ST SW,LEHIGH ACRES,2 Bed/2(0),"1,108",1,"$170,000.00",12/14/20
,,"$184,900.00",107 E LAKE DR,LEHIGH ACRES,2+Den/2(0),"1,451",6,"$170,000.00",11/30/20
,,"$169,900.00",3513 27TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,220",10,"$170,000.00",12/02/20
,,"$169,900.00",1050 COLERIDGE ST,LEHIGH ACRES,3 Bed/2(0),"1,067",3,"$170,000.00",10/08/20
,,"$135,000.00",146 21ST ST NW,NAPLES,2 Bed/2(0),"1,040",4,"$170,000.00",11/25/20
,,"$170,888.00",1267 MCNEILL RD,NORTH FORT MYERS,3 Bed/2(0),"1,405",2,"$170,000.00",12/31/20
,,"$162,500.00",2701 VALPARAISO BLVD,NORTH FORT MYERS,2 Bed/2(0),"1,149",8,"$170,000.00",09/25/20
,,"$174,900.00",22326 CADET LN,PORT CHARLOTTE,2 Bed/2(0),890,3,"$170,000.00",11/09/20
,,"$174,900.00",126 OAKSIDE ST,LEHIGH ACRES,2 Bed/2(0),"1,217",8,"$172,000.00",10/05/20
,,"$189,000.00",1629 NW 5TH PL,CAPE CORAL,3 Bed/2(0),"1,408",21,"$172,500.00",12/10/20
,,"$189,900.00",821 NW EMBERS TER,CAPE CORAL,3+Den/2(0),"1,712",9,"$172,500.00",09/30/20
,,"$175,000.00",417 GARFIELD AVE NW,PORT CHARLOTTE,2 Bed/2(0),"1,824",12,"$172,500.00",10/21/20
,,"$172,900.00",3400 68TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,275",6,"$172,900.00",09/25/20
,,"$172,500.00",13238 5TH ST,FORT MYERS,3 Bed/1(0),"1,080",3,"$173,000.00",10/23/20
,,"$199,900.00",17730 LEETANA RD,NORTH FORT MYERS,3 Bed/2(0),"1,365",10,"$173,000.00",12/21/20
,,"$179,900.00",3814 SW 1ST ST,CAPE CORAL,4 Bed/2(0),"1,712",53,"$174,000.00",11/11/20
,,"$170,000.00",1537 CANAL ST,LEHIGH ACRES,3+Den/2(0),"1,275",6,"$174,000.00",11/06/20
,,"$179,900.00",2711 75TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,272",2,"$174,500.00",10/30/20
,,"$172,900.00",501 KISMET PKY E,CAPE CORAL,3 Bed/2(0),"1,268",2,"$174,900.00",09/21/20
,,"$179,900.00",2614 NW 10TH TER,CAPE CORAL,4 Bed/2(0),"1,636",1,"$175,000.00",12/02/20
,,"$185,000.00",1616 NW 1ST PL,CAPE CORAL,3 Bed/2(0),"1,418",3,"$175,000.00",10/21/20
,,"$175,000.00",14 NW 14TH AVE,CAPE CORAL,3 Bed/2(0),"1,189",2,"$175,000.00",11/13/20
,,"$198,000.00",17220 CANE RD,FORT MYERS,3 Bed/2(0),"1,461",0,"$175,000.00",12/09/20
,,"$199,900.00",19118 HOLLY RD,FORT MYERS,3 Bed/2(0),"1,386",2,"$175,000.00",11/05/20
,,"$175,000.00",13810 FOURTH ST,FORT MYERS,4 Bed/2(0),"1,232",2,"$175,000.00",11/23/20
,,"$175,000.00",2269 FRENCH ST,FORT MYERS,4 Bed/2(0),"1,254",3,"$175,000.00",09/04/20
,,"$175,000.00",1002 ROOSEVELT AVE,LEHIGH ACRES,2 Bed/2(0),903,1,"$175,000.00",11/13/20
,,"$185,000.00",1508 JACKSON AVE,LEHIGH ACRES,3 Bed/2(0),"1,232",71,"$175,000.00",11/06/20
,,"$169,000.00",2061 WILSON BLVD N,NAPLES,3 Bed/1(0),"1,325",1,"$175,000.00",09/04/20
,,"$175,000.00",2360 LAUREL LN,NORTH FORT MYERS,3 Bed/2(1),"1,773",13,"$175,000.00",12/18/20
,,"$179,900.00",1282 PONDELLA CIR,NORTH FORT MYERS,4 Bed/2(0),"1,624",35,"$175,000.00",12/10/20
,,"$175,000.00",128 SEAGRASS WAY,PANAMA CITY BEACH,2+Den/2(0),"1,432",--,"$175,000.00",06/26/20
,,"$194,000.00",5 TROPICANA PKY W,CAPE CORAL,3 Bed/2(0),"1,272",13,"$175,100.00",10/13/20
,,"$179,000.00",2711 SW 2ND LN,CAPE CORAL,3 Bed/2(0),"1,182",9,"$175,500.00",12/07/20
,,"$169,900.00",2115 KISMET PKY E,CAPE CORAL,3 Bed/2(0),"1,205",2,"$175,500.00",09/15/20
,,"$164,900.00",2710 SW 3RD PL,CAPE CORAL,3 Bed/2(0),"1,398",3,"$176,000.00",12/03/20
,,"$175,000.00",2122 JACARANDA PKY W,CAPE CORAL,3 Bed/2(0),"1,272",1,"$176,000.00",09/28/20
,,"$199,000.00",5530 SEVILLE RD,FORT MYERS,3 Bed/2(0),"1,405",8,"$176,000.00",12/11/20
,,"$159,900.00",8937 CHATHAM ST,FORT MYERS,2 Bed/2(0),"1,084",5,"$176,000.00",12/31/20
,,"$185,000.00",17603 MARCO ISLAND LN,FORT MYERS,3 Bed/2(0),"1,456",17,"$176,000.00",12/09/20
,,"$179,500.00",6444 ROYAL WOODS DR,FORT MYERS,3 Bed/2(0),"1,548",10,"$176,000.00",10/06/20
,,"$170,000.00",5014 GRAMERCY RD,LABELLE,3 Bed/2(0),"1,289",27,"$176,000.00",10/16/20
,,"$179,900.00",5320 BELROSE ST,LEHIGH ACRES,3 Bed/2(0),"1,258",4,"$176,000.00",10/08/20
,,"$176,000.00",115 20TH ST W,PALMETTO,3 Bed/2(0),"1,500",--,"$176,000.00",03/07/20
,,"$182,400.00",19589 GALLEON POINT DR,LEHIGH ACRES,2+Den/2(0),"1,519",19,"$176,200.00",12/11/20
,,"$169,900.00",506 RICHMOND AVE N,LEHIGH ACRES,3 Bed/2(0),"1,572",2,"$176,696.00",10/22/20
,,"$179,900.00",4536 SE 11TH PL,CAPE CORAL,3 Bed/2(0),"1,063",21,"$177,000.00",11/10/20
,,"$179,900.00",2616 SW 9TH PL,CAPE CORAL,3 Bed/2(0),"1,224",9,"$177,000.00",10/19/20
,,"$179,900.00",6423 ROYAL WOODS DR,FORT MYERS,3 Bed/2(0),"1,549",19,"$177,000.00",09/28/20
,,"$175,000.00",3561 GLOXINIA DR,NORTH FORT MYERS,2 Bed/2(0),"1,258",21,"$177,500.00",09/30/20
,,"$177,990.00",1903 NW JUANITA PL,CAPE CORAL,3 Bed/2(0),"1,285",1,"$177,990.00",10/23/20
,,"$169,900.00",1708 SE 2ND TER,CAPE CORAL,2 Bed/2(0),"1,211",2,"$178,000.00",11/24/20
,,"$180,000.00",3317 20TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,427",9,"$178,000.00",10/01/20
,,"$180,000.00",263 TEMPLE DR,NORTH FORT MYERS,2 Bed/1(0),891,0,"$178,000.00",09/30/20
,,"$184,999.00",1206 SE 21ST LN,CAPE CORAL,2+Den/2(0),"1,287",3,"$179,000.00",11/13/20
,,"$185,000.00",54 NORA CT,LEHIGH ACRES,3+Den/2(0),"1,458",0,"$179,000.00",12/08/20
,,"$179,990.00",660 STANWIN LOOP,LEHIGH ACRES,3 Bed/2(0),"1,407",9,"$179,500.00",11/18/20
,,"$179,900.00",2816 50TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,132",5,"$179,900.00",11/17/20
,,"$179,900.00",1129 FOGGIA ST E,LEHIGH ACRES,3 Bed/2(0),"1,456",1,"$179,900.00",09/30/20
,,"$179,900.00",5721 LONGLEAF DR,NORTH FORT MYERS,2 Bed/2(0),"1,304",17,"$179,900.00",12/30/20
,,"$184,900.00",1202 SW 28TH TER,CAPE CORAL,3 Bed/2(0),"1,241",0,"$180,000.00",11/16/20
,,"$188,000.00",3413 SE 15TH AVE,CAPE CORAL,3 Bed/2(0),"1,297",16,"$180,000.00",10/23/20
,,"$190,000.00",18429 SUNFLOWER RD,FORT MYERS,3 Bed/2(0),"2,128",10,"$180,000.00",10/29/20
,,"$197,500.00",9802 OWLCLOVER ST,FORT MYERS,3 Bed/2(0),"1,272",14,"$180,000.00",12/17/20
,,"$175,000.00",1624 MERRIMACK CT,FORT MYERS,3 Bed/2(0),"1,468",3,"$180,000.00",11/13/20
,,"$180,000.00",4265 ISLAND CIR #C,FORT MYERS,2 Bed/2(0),"1,372",0,"$180,000.00",08/20/20
,,"$180,000.00",461 RAYFORD ST,LEHIGH ACRES,3+Den/2(0),"1,458",0,"$180,000.00",11/09/20
,,"$220,000.00",3219 19TH ST W,LEHIGH ACRES,4 Bed/2(0),"1,810",3,"$180,000.00",12/04/20
,,"$179,999.00",362 PINAFORE AVE,LEHIGH ACRES,4 Bed/2(0),"1,527",6,"$180,000.00",10/02/20
,,"$179,900.00",2718 69TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,408",14,"$180,000.00",11/23/20
,,"$185,000.00",1509 MONROE AVE,LEHIGH ACRES,3 Bed/2(0),"1,213",4,"$180,000.00",11/13/20
,,"$169,900.00",3124 73RD ST W,LEHIGH ACRES,3 Bed/2(0),"1,408",7,"$180,300.00",12/18/20
,,"$179,000.00",573 BEACH AVE S,LEHIGH ACRES,3 Bed/2(0),"1,401",4,"$180,500.00",09/11/20
,,"$199,900.00",1208 NW 15TH AVE,CAPE CORAL,4 Bed/2(0),"1,998",19,"$181,000.00",12/11/20
,,"$181,900.00",1133 CROCUS ST,LEHIGH ACRES,3+Den/2(0),"1,458",40,"$181,900.00",11/30/20
,,"$189,900.00",2502 31ST ST SW,LEHIGH ACRES,4 Bed/2(0),"1,606",12,"$182,000.00",12/09/20
,,"$182,000.00",526 SHADYSIDE ST,LEHIGH ACRES,3 Bed/2(0),"1,341",18,"$182,000.00",12/01/20
,,"$185,000.00",4325 10TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,400",0,"$182,000.00",10/12/20
,,"$189,999.00",2902 64TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,157",38,"$182,500.00",12/11/20
,,"$179,900.00",1148 PISA ST E,LEHIGH ACRES,3+Den/2(0),"1,655",6,"$182,500.00",11/25/20
,,"$178,900.00",2706 SE 17TH AVE,CAPE CORAL,2 Bed/2(0),"1,056",4,"$182,900.00",09/22/20
,,"$176,000.00",14150 CARIBBEAN BLVD,FORT MYERS,3 Bed/2(0),"1,120",2,"$183,000.00",11/02/20
,,"$183,000.00",3008 13TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,284",24,"$183,000.00",11/18/20
,,"$199,500.00",2711 62ND ST W,LEHIGH ACRES,3+Den/2(0),"1,458",15,"$183,100.00",11/23/20
,,"$184,000.00",913 NW 8TH PL,CAPE CORAL,3 Bed/2(0),"1,196",0,"$184,000.00",10/30/20
,,"$193,500.00",2125 PINEVIEW RD,FORT MYERS,3 Bed/2(0),"1,560",2,"$184,789.00",08/28/20
,,"$180,990.00",116 NE 23RD TER,CAPE CORAL,3 Bed/2(0),"1,285",4,"$184,790.00",12/30/20
,,"$184,900.00",807 SE 20TH PL,CAPE CORAL,2 Bed/2(0),"1,113",9,"$184,900.00",12/17/20
,,"$184,900.00",2151 FALIRON RD,NORTH FORT MYERS,2 Bed/2(0),"1,057",5,"$184,900.00",11/18/20
,,"$184,925.00",251 SE 46TH ST,CAPE CORAL,3 Bed/2(0),"1,370",0,"$184,925.00",11/06/20
,,"$185,000.00",110 SE 43RD LN,CAPE CORAL,2 Bed/1(0),950,2,"$185,000.00",12/30/20
,,"$185,000.00",612 SANTA BARBARA BLVD,CAPE CORAL,4 Bed/2(0),"1,352",3,"$185,000.00",11/20/20
,,"$185,000.00",231 SE 2ND TER,CAPE CORAL,3 Bed/2(0),"1,558",0,"$185,000.00",12/31/20
,,"$199,999.00",221 NW 23RD AVE,CAPE CORAL,3 Bed/2(0),"1,422",10,"$185,000.00",11/13/20
,,"$180,000.00",2126 NE 2ND AVE,CAPE CORAL,3 Bed/2(0),"1,205",1,"$185,000.00",12/04/20
,,"$184,900.00",1318 SE 30TH TER,CAPE CORAL,2 Bed/2(0),"1,047",15,"$185,000.00",11/25/20
,,"$185,000.00",707 NE 17TH PL,CAPE CORAL,3 Bed/2(0),"1,287",4,"$185,000.00",10/23/20
,,"$188,900.00",424 NW 1ST TER,CAPE CORAL,3 Bed/2(0),"1,185",10,"$185,000.00",10/14/20
,,"$200,000.00",1820 NE 3RD ST,CAPE CORAL,3 Bed/2(0),"1,161",7,"$185,000.00",11/30/20
,,"$184,900.00",502 SE 18TH AVE,CAPE CORAL,3+Den/2(0),"1,431",3,"$185,000.00",10/02/20
,,"$185,000.00",4949 ROYAL PALM DRIVE,ESTERO,3 Bed/2(0),998,--,"$185,000.00",02/06/20
,,"$199,900.00",18274 POPLAR RD,FORT MYERS,2+Den/2(0),"1,240",12,"$185,000.00",12/22/20
,,"$187,000.00",1670 NORTH DR,FORT MYERS,3+Den/2(0),"1,567",18,"$185,000.00",12/18/20
,,"$185,000.00",2385 LA SALLE AVE,FORT MYERS,2 Bed/2(0),"1,630",3,"$185,000.00",11/25/20
,,"$179,998.00",5069 NE TRADEWINDS CIR,LABELLE,3 Bed/2(0),"1,305",2,"$185,000.00",12/11/20
,,"$187,900.00",2801 6TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,408",3,"$185,000.00",09/17/20
,,"$175,700.00",641 CHAMBERS ST E,LEHIGH ACRES,3 Bed/2(0),"1,650",5,"$185,000.00",12/04/20
,,"$189,900.00",5404 BILLINGS ST,LEHIGH ACRES,3 Bed/2(0),"1,574",2,"$185,000.00",09/18/20
,,"$189,900.00",749 CENTRAL ST E,LEHIGH ACRES,3 Bed/2(0),"1,884",35,"$185,000.00",10/28/20
,,"$197,900.00",682 MUSCOGEE DR,NORTH FORT MYERS,4 Bed/2(0),"1,012",9,"$185,000.00",10/22/20
,,"$179,900.00",1816 CORAL POINT DR,CAPE CORAL,3 Bed/2(0),"1,123",7,"$186,000.00",12/16/20
,,"$188,900.00",509 NW 3RD LN,CAPE CORAL,3 Bed/2(0),"1,125",2,"$186,000.00",11/18/20
,,"$190,900.00",3205 NE 15TH PL,CAPE CORAL,3 Bed/2(0),"1,304",32,"$186,000.00",12/03/20
,,"$185,000.00",215 MOSSROSSE ST,FORT MYERS,3 Bed/2(0),"1,422",4,"$186,000.00",11/06/20
,,"$194,900.00",7021 BEAVER CIR,LABELLE,3 Bed/2(0),"1,536",6,"$186,000.00",11/20/20
,,"$184,900.00",409 PADDOCK ST,LEHIGH ACRES,3 Bed/2(0),"1,314",1,"$186,000.00",11/04/20
,,"$184,900.00",361 CLAIRIDGE CIR,LEHIGH ACRES,3 Bed/2(0),"1,458",7,"$186,000.00",11/10/20
,,"$194,500.00",1042 HARWOOD AVE S,LEHIGH ACRES,3 Bed/2(0),"1,408",0,"$186,000.00",10/22/20
,,"$179,500.00",631 SE 34TH ST,CAPE CORAL,2 Bed/2(0),"1,298",6,"$186,700.00",12/23/20
,,"$209,900.00",15208 STRINGFELLOW RD,BOKEELIA,2 Bed/1(0),"1,365",67,"$187,000.00",11/23/20
,,"$215,000.00",1613 SE 8TH PL,CAPE CORAL,3 Bed/2(0),"1,537",8,"$187,000.00",12/15/20
,,"$209,990.00",214 SE 15TH AVE,CAPE CORAL,3 Bed/2(0),"1,108",3,"$187,000.00",12/09/20
,,"$189,900.00",1412 SE 12TH ST,CAPE CORAL,3 Bed/1(0),"1,104",2,"$187,000.00",10/26/20
,,"$185,000.00",2908 34TH ST SW,LEHIGH ACRES,3+Den/2(0),"1,416",0,"$187,000.00",11/30/20
,,"$189,900.00",202 JEFFERSON AVE,LEHIGH ACRES,4 Bed/2(0),"1,464",7,"$187,000.00",11/23/20
,,"$179,000.00",106 CONTEE DR,LEHIGH ACRES,2 Bed/2(0),"1,239",0,"$187,000.00",10/13/20
,,"$189,900.00",2910 65TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,408",10,"$187,000.00",09/25/20
,,"$194,800.00",325 SE 47TH TER,CAPE CORAL,2 Bed/2(0),"1,242",9,"$187,500.00",11/05/20
,,"$187,500.00",3716 12TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,401",1,"$187,500.00",11/16/20
,,"$191,900.00",3805 40TH ST SW,LEHIGH ACRES,3+Den/2(0),"1,458",35,"$187,500.00",12/01/20
,,"$187,900.00",2805 VILLA AVE S,LEHIGH ACRES,3 Bed/2(0),"1,200",0,"$187,900.00",10/09/20
,,"$195,000.00",1410 SE 13TH ST,CAPE CORAL,2+Den/2(0),"1,374",19,"$188,000.00",11/09/20
,,"$188,900.00",2613 10TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,377",3,"$188,000.00",12/17/20
,,"$190,000.00",1044 MADDOCK ST E,LEHIGH ACRES,3 Bed/2(0),"1,353",78,"$188,000.00",12/16/20
,,"$199,900.00",17457 HOMEWOOD RD,FORT MYERS,3 Bed/2(0),988,17,"$188,500.00",12/21/20
,,"$188,500.00",710 CLEVELAND AVE,LEHIGH ACRES,3+Den/2(0),"1,901",4,"$188,500.00",12/18/20
,,"$188,900.00",4224 SE 9TH AVE,CAPE CORAL,2 Bed/2(0),"1,115",20,"$188,900.00",12/10/20
,,"$198,000.00",220 SE 27TH TER,CAPE CORAL,3 Bed/2(0),"1,334",3,"$189,000.00",11/12/20
,,"$184,900.00",37 SW 21ST PL,CAPE CORAL,3 Bed/2(0),"1,400",4,"$189,000.00",10/14/20
,,"$189,000.00",314 CHATTANOOGA DR,FORT MYERS,3+Den/2(0),"1,664",9,"$189,000.00",12/18/20
,,"$184,900.00",1634 JAMESTOWN CT,FORT MYERS,3 Bed/2(0),"1,278",32,"$189,000.00",12/16/20
,,"$174,900.00",2081 DETROIT DR,LABELLE,3 Bed/2(0),"1,374",8,"$189,000.00",11/18/20
,,"$189,000.00",618 CORTEZ AVE,LEHIGH ACRES,2 Bed/2(0),"1,293",2,"$189,000.00",12/09/20
,,"$199,000.00",3298 SABAL SPRINGS BLVD,NORTH FORT MYERS,2+Den/2(0),"1,676",57,"$189,000.00",12/31/20
,,"$189,000.00",19864 FRENCHMANS CT,NORTH FORT MYERS,2+Den/2(0),"1,546",0,"$189,000.00",10/15/20
,,"$189,900.00",4139 COUNTRY CLUB BLVD,CAPE CORAL,2+Den/2(0),"1,162",1,"$189,900.00",12/08/20
,,"$179,900.00",1928 NE 24TH TER,CAPE CORAL,3 Bed/2(0),"1,116",6,"$189,900.00",12/15/20
,,"$189,900.00",1415 SE 37TH ST,CAPE CORAL,2 Bed/2(0),"1,256",6,"$189,900.00",09/10/20
,,"$189,900.00",8221 LAKE SAN CARLOS CIR,FORT MYERS,3 Bed/2(0),"1,008",8,"$189,900.00",12/18/20
,,"$189,900.00",210 JAYVIEW AVE,LEHIGH ACRES,3 Bed/2(0),"1,653",4,"$189,900.00",11/16/20
,,"$189,900.00",3213 18TH ST W,LEHIGH ACRES,3+Den/2(0),"1,458",1,"$189,900.00",10/09/20
,,"$189,900.00",4437 29TH ST SW,LEHIGH ACRES,3+Den/2(0),"1,458",6,"$189,900.00",10/14/20
,,"$199,900.00",4003 16TH ST W,LEHIGH ACRES,3+Den/2(0),"1,458",5,"$189,900.00",08/24/20
,,"$189,950.00",2605 58TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,310",17,"$189,950.00",12/18/20
,,"$189,990.00",2417 NW 29TH ST,CAPE CORAL,3 Bed/2(0),"1,399",--,"$189,990.00",04/24/20
,,"$189,995.00",181 CIRCLE DR,FORT MYERS,3 Bed/2(0),"1,423",3,"$189,995.00",10/14/20
,,"$189,999.00",1918 NE 20TH ST,CAPE CORAL,3 Bed/2(0),"1,211",4,"$189,999.00",10/14/20
,,"$190,000.00",908 SW 20TH ST,CAPE CORAL,3 Bed/2(0),"1,793",0,"$190,000.00",12/04/20
,,"$184,800.00",1037 DIPLOMAT PKY E,CAPE CORAL,3 Bed/2(0),"1,205",4,"$190,000.00",11/30/20
,,"$215,000.00",1409 SW 2ND ST,CAPE CORAL,4 Bed/2(0),"2,452",8,"$190,000.00",10/30/20
,,"$189,000.00",1210 NW 21ST ST,CAPE CORAL,3 Bed/2(0),"1,272",4,"$190,000.00",10/19/20
,,"$179,900.00",2423 NE 20TH AVE,CAPE CORAL,3 Bed/2(0),"1,409",4,"$190,000.00",10/20/20
,,"$195,000.00",511 SE 8TH TER,CAPE CORAL,3 Bed/2(0),"1,205",5,"$190,000.00",10/20/20
,,"$189,000.00",1672 RUDY CT,FORT MYERS,3 Bed/1(0),"1,140",3,"$190,000.00",12/18/20
,,"$190,000.00",2193 BRANDON ST,FORT MYERS,4 Bed/2(0),"1,342",2,"$190,000.00",10/05/20
,,"$189,900.00",5007 4TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,377",2,"$190,000.00",12/29/20
,,"$194,900.00",3815 19TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,200",23,"$190,000.00",12/11/20
,,"$190,000.00",1141 COLUMBUS BLVD S,LEHIGH ACRES,3+Den/2(0),"1,600",0,"$190,000.00",10/26/20
,,"$190,000.00",388 PALORA AVE,LEHIGH ACRES,3 Bed/2(0),"1,206",19,"$190,000.00",12/22/20
,,"$199,900.00",3514 74TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,353",0,"$190,000.00",09/29/20
,,"$195,000.00",610 TARAPIN AVE,LEHIGH ACRES,3 Bed/2(0),"1,392",3,"$190,000.00",09/25/20
,,"$195,000.00",3610 GLOXINIA DR,NORTH FORT MYERS,2+Den/2(0),"1,322",6,"$190,000.00",12/29/20
,,"$195,000.00",5821 POETRY LN,NORTH FORT MYERS,2 Bed/2(0),"1,714",6,"$190,000.00",12/18/20
,,"$189,000.00",1007 SE 13TH PL,CAPE CORAL,2 Bed/2(0),"1,199",2,"$191,000.00",12/28/20
,,"$189,900.00",3919 SE 2ND AVE,CAPE CORAL,2 Bed/2(0),"1,213",5,"$191,000.00",10/27/20
,,"$195,000.00",344 NE 27TH TER,CAPE CORAL,3 Bed/2(0),"1,272",7,"$191,000.00",10/02/20
,,"$191,420.00",2063 S MONTANA CIR,LABELLE,4 Bed/2(0),"1,499",48,"$191,420.00",12/31/20
,,"$189,900.00",1211 SW 10TH ST,CAPE CORAL,3 Bed/2(0),"1,278",14,"$191,462.00",10/23/20
,,"$199,000.00",1408 SE 37TH ST,CAPE CORAL,3 Bed/2(0),"1,372",6,"$191,500.00",09/25/20
,,"$192,000.00",1319 SE 18TH TER,CAPE CORAL,2 Bed/2(0),"1,042",38,"$192,000.00",12/17/20
,,"$189,900.00",1213 SE 36TH ST,CAPE CORAL,3 Bed/2(0),"1,287",1,"$192,000.00",10/26/20
,,"$192,000.00",1 NW 24TH PL,CAPE CORAL,3 Bed/2(0),"1,408",1,"$192,000.00",10/15/20
,,"$214,900.00",8368 BEACON BLVD,FORT MYERS,3 Bed/2(0),"1,672",72,"$192,000.00",12/21/20
,,"$185,000.00",1248 NIMITZ BLVD,LEHIGH ACRES,3 Bed/2(0),"1,401",1,"$192,000.00",12/04/20
,,"$192,000.00",3105 3RD ST SW,LEHIGH ACRES,3 Bed/2(0),"1,422",0,"$192,000.00",09/28/20
,,"$210,000.00",949 RED BAY TER NW,PORT CHARLOTTE,3 Bed/2(0),"1,640",8,"$192,000.00",11/18/20
,,"$197,400.00",210 SE 19TH LN,CAPE CORAL,3 Bed/2(0),"1,404",1,"$192,500.00",12/31/20
,,"$189,900.00",2113 BURTON AVE,FORT MYERS,2+Den/2(0),"1,100",3,"$192,500.00",09/14/20
,,"$199,900.00",903 SW 9TH CT,CAPE CORAL,3 Bed/2(0),"1,384",1,"$192,600.00",12/01/20
,,"$189,900.00",406 CONLEE ST,LEHIGH ACRES,3 Bed/2(0),"1,401",4,"$192,850.00",10/23/20
,,"$185,500.00",2119 NE 14TH PL,CAPE CORAL,3 Bed/2(0),"1,479",2,"$193,000.00",10/23/20
,,"$199,900.00",2325 BARCELONA AVE,FORT MYERS,4 Bed/2(0),"1,508",18,"$193,000.00",12/29/20
,,"$193,000.00",478 REDWING ST,LEHIGH ACRES,3 Bed/2(0),"1,354",12,"$193,000.00",11/06/20
,,"$193,000.00",4830 CORTEZ CIR,NAPLES,3 Bed/2(0),"1,218",0,"$193,000.00",12/31/20
,,"$193,000.00",2230 RIO NUEVO DR,NORTH FORT MYERS,2 Bed/2(0),"1,306",12,"$193,000.00",11/16/20
,,"$209,900.00",105 E 7TH ST,LEHIGH ACRES,3 Bed/2(0),"1,554",5,"$193,500.00",09/28/20
,,"$195,125.00",3314 NE 8TH PL,CAPE CORAL,3 Bed/2(0),"1,389",21,"$193,625.00",12/17/20
,,"$200,000.00",115 SE 4TH AVE,CAPE CORAL,3 Bed/2(0),"1,405",7,"$194,000.00",11/27/20
,,"$210,000.00",3011 25TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,427",2,"$194,000.00",12/18/20
,,"$199,000.00",111 GREENBRIAR BLVD,LEHIGH ACRES,3 Bed/2(0),"1,405",12,"$194,000.00",12/04/20
,,"$189,900.00",3608 2ND ST W,LEHIGH ACRES,3 Bed/2(0),"1,338",2,"$194,000.00",11/16/20
,,"$195,625.00",3809 NE 23RD AVE,CAPE CORAL,3 Bed/2(0),"1,389",14,"$194,125.00",12/29/20
,,"$199,900.00",1430 SE 31ST TER,CAPE CORAL,3 Bed/2(0),"1,338",6,"$194,300.00",10/08/20
,,"$189,900.00",2603 NE 21ST AVE,CAPE CORAL,3 Bed/2(0),"1,575",0,"$194,900.00",10/15/20
