,,List Price,Address,City,Beds/Baths,Approx Living Area,DOM,Sold Price,Sold Date
,,"$325,000.00",3725 HANOVER ST,FORT MYERS,2+Den/2(0),"1,090",5,"$319,000.00",08/02/22
,,"$319,000.00",1214 BALDWIN PL,LEHIGH ACRES,2 Bed/2(0),"1,444",28,"$319,000.00",12/22/22
,,"$319,800.00",480 WINDERMERE DR,LEHIGH ACRES,3 Bed/2(0),"1,378",33,"$319,800.00",09/20/22
,,"$319,900.00",3009 NE 2ND PL,CAPE CORAL,3 Bed/2(0),"1,552",--,"$319,900.00",10/31/22
,,"$329,900.00",1710 SE 6TH TER,CAPE CORAL,3 Bed/2(0),"1,400",29,"$319,900.00",09/16/22
,,"$319,900.00",3100 35TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,519",17,"$319,900.00",12/05/22
,,"$329,999.00",1706 NW 30TH LN,CAPE CORAL,3 Bed/2(0),"1,756",12,"$319,999.00",12/07/22
,,"$319,999.00",1416 NE 44TH ST,CAPE CORAL,3 Bed/2(0),"1,389",10,"$319,999.00",10/28/22
,,"$290,000.00",227 SE 44TH TER,CAPE CORAL,3 Bed/2(0),"1,679",6,"$320,000.00",12/09/22
,,"$334,900.00",314 NW 17TH AVE,CAPE CORAL,3 Bed/2(0),"1,286",33,"$320,000.00",12/20/22
,,"$325,000.00",2940 NW 5TH PL,CAPE CORAL,3+Den/2(0),"1,469",38,"$320,000.00",12/15/22
,,"$350,000.00",340 SW 29TH AVE,CAPE CORAL,3 Bed/2(0),"1,479",67,"$320,000.00",12/02/22
,,"$325,000.00",218 NW 25TH AVE,CAPE CORAL,3 Bed/2(0),"1,418",18,"$320,000.00",10/21/22
,,"$325,000.00",615 SW 9TH CT,CAPE CORAL,3 Bed/2(0),"1,388",34,"$320,000.00",10/31/22
,,"$349,900.00",1225 NE 4TH AVE,CAPE CORAL,3 Bed/2(0),"1,783",20,"$320,000.00",09/15/22
,,"$329,000.00",806 SE 32ND ST,CAPE CORAL,3 Bed/2(0),"1,580",24,"$320,000.00",09/27/22
,,"$335,000.00",3804 SE 14TH AVE,CAPE CORAL,3 Bed/2(0),"1,724",16,"$320,000.00",08/12/22
,,"$339,900.00",1220 NW 19TH ST,CAPE CORAL,3 Bed/2(1),"1,713",8,"$320,000.00",08/17/22
,,"$325,000.00",16500 ARBOR RIDGE DR,FORT MYERS,3 Bed/2(0),"1,554",0,"$320,000.00",12/22/22
,,"$320,000.00",169 CIRCLE DR,FORT MYERS,3 Bed/2(0),"1,510",3,"$320,000.00",12/08/22
,,"$329,000.00",1643 HANSON ST,FORT MYERS,2+Den/2(0),"1,350",9,"$320,000.00",12/05/22
,,"$329,000.00",8109 SANIBEL BLVD,FORT MYERS,3 Bed/2(0),"1,536",37,"$320,000.00",10/14/22
,,"$320,000.00",8334 TRILLIUM RD,FORT MYERS,2 Bed/1(0),832,--,"$320,000.00",05/27/22
,,"$350,000.00",6061 BIRNAM WOOD LN,FORT MYERS,3 Bed/2(0),"1,422",123,"$320,000.00",11/28/22
,,"$320,000.00",3422 19TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,314",2,"$320,000.00",11/11/22
,,"$299,500.00",357 CLAIRIDGE CIR,LEHIGH ACRES,3 Bed/2(0),"1,574",49,"$320,000.00",09/22/22
,,"$324,999.00",4201 19TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,408",5,"$320,000.00",07/20/22
,,"$324,900.00",1296 THOMPSON ST,NORTH FORT MYERS,3 Bed/2(0),"1,502",1,"$320,000.00",11/10/22
,,"$329,000.00",15138 SAM SNEAD LN,NORTH FORT MYERS,3 Bed/2(0),"1,554",2,"$320,000.00",09/07/22
,,"$320,000.00",7179 TOTEM AVE,NORTH PORT,3 Bed/2(0),"1,297",13,"$320,000.00",08/05/22
,,"$312,800.00",6 CHULA CT,FORT MYERS,3 Bed/2(0),"1,281",5,"$320,900.00",09/19/22
,,"$321,160.00",16652 ROLLING ROCK BLVD,ALVA,2+Den/2(0),"1,579",--,"$321,160.00",06/29/22
,,"$321,400.00",3409 GENE AVE N,LEHIGH ACRES,4 Bed/2(0),"2,557",0,"$321,400.00",10/11/22
,,"$321,900.00",605 CLAYTON AVE,LEHIGH ACRES,4 Bed/3(0),"3,000",0,"$321,900.00",12/08/22
,,"$319,000.00",3918 PALM TREE BLVD,CAPE CORAL,3 Bed/2(0),"1,790",18,"$322,000.00",10/28/22
,,"$322,000.00",1402 NE 18TH ST,CAPE CORAL,3 Bed/2(0),"1,404",3,"$322,000.00",08/02/22
,,"$329,000.00",2231 HARVARD AVE,FORT MYERS,2 Bed/2(0),"1,166",6,"$322,000.00",08/22/22
,,"$322,298.00",4053 VILLA DORIA CT,NORTH FORT MYERS,4 Bed/2(0),"1,817",4,"$322,298.00",12/30/22
,,"$332,900.00",1952 VERONICA AVE,LEHIGH ACRES,4 Bed/2(0),"1,755",0,"$322,900.00",08/16/22
,,"$338,000.00",636 SW 11TH ST,CAPE CORAL,3 Bed/2(0),"1,238",37,"$323,000.00",11/01/22
,,"$320,000.00",3121 KAPOK CIR,LABELLE,3 Bed/2(0),"1,541",19,"$323,000.00",09/21/22
,,"$323,050.00",4200 13TH ST SW,LEHIGH ACRES,4+Den/3(0),"2,265",0,"$323,050.00",08/22/22
,,"$330,000.00",730 CORAL DR,CAPE CORAL,3 Bed/2(0),"1,300",6,"$323,500.00",12/20/22
,,"$323,700.00",3457 NE 18TH PL,CAPE CORAL,4+Den/2(0),"2,169",0,"$323,700.00",10/27/22
,,"$325,000.00",663 DELANCEY DR,DAVENPORT,3 Bed/2(0),"1,902",36,"$323,850.00",12/12/22
,,"$335,000.00",314 SE 15TH ST,CAPE CORAL,3 Bed/2(0),"1,210",10,"$324,000.00",08/01/22
,,"$314,999.00",2806 3RD ST SW,LEHIGH ACRES,3 Bed/2(0),"1,325",12,"$324,000.00",12/16/22
,,"$324,900.00",740 CLANCY ST E,LEHIGH ACRES,3 Bed/2(0),"1,654",9,"$324,000.00",12/28/22
,,"$324,400.00",3625 E GATOR CIR,CAPE CORAL,4+Den/3(0),"2,265",0,"$324,400.00",08/30/22
,,"$324,900.00",2605 TROPICANA PKWY W,CAPE CORAL,3 Bed/2(0),"1,422",71,"$324,900.00",12/02/22
,,"$324,900.00",1906 SE 39TH TER,CAPE CORAL,3 Bed/2(0),"1,705",32,"$324,900.00",09/21/22
,,"$324,900.00",16611 WILLIAMS RD,NORTH FORT MYERS,3+Den/2(0),"1,539",15,"$324,900.00",08/24/22
,,"$325,000.00",22541 TUCKAHOE RD,ALVA,3 Bed/2(1),"1,728",4,"$325,000.00",08/01/22
,,"$349,000.00",17450 TAYLOR RD,ALVA,3 Bed/2(0),"1,500",10,"$325,000.00",07/13/22
,,"$325,000.00",1927 SE 10TH AVE,CAPE CORAL,3 Bed/2(0),"1,683",--,"$325,000.00",11/08/22
,,"$324,990.00",3200 NW 4TH AVE,CAPE CORAL,3 Bed/2(0),"1,400",40,"$325,000.00",12/29/22
,,"$325,000.00",2608 NW 8TH PL,CAPE CORAL,3 Bed/2(0),"1,400",26,"$325,000.00",12/19/22
,,"$325,000.00",311 SE 19TH ST,CAPE CORAL,3 Bed/2(0),"1,212",0,"$325,000.00",12/09/22
,,"$339,900.00",605 SW 18TH TER,CAPE CORAL,3 Bed/2(0),"1,425",28,"$325,000.00",12/28/22
,,"$325,000.00",407 SE 8TH PL,CAPE CORAL,3 Bed/2(0),"1,193",28,"$325,000.00",11/14/22
,,"$350,000.00",219 SANTA MONICA CT,CAPE CORAL,2+Den/1(0),"1,053",17,"$325,000.00",12/20/22
,,"$349,900.00",106 NE 9TH CT,CAPE CORAL,3 Bed/2(0),"1,443",35,"$325,000.00",11/01/22
,,"$350,000.00",706 NW 3RD ST,CAPE CORAL,3 Bed/2(0),"2,216",120,"$325,000.00",12/27/22
,,"$325,000.00",3506 NW 46TH AVE,CAPE CORAL,3 Bed/2(0),"1,343",3,"$325,000.00",09/12/22
,,"$315,000.00",1350 NW 15TH PL,CAPE CORAL,4 Bed/2(0),"1,403",1,"$325,000.00",08/29/22
,,"$325,000.00",1151 SW 8TH ST,CAPE CORAL,3 Bed/2(0),"1,240",24,"$325,000.00",09/20/22
,,"$325,000.00",2308 SW 19TH AVE,CAPE CORAL,3 Bed/2(0),"1,283",13,"$325,000.00",10/25/22
,,"$325,000.00",1803 SE 8TH TER,CAPE CORAL,3 Bed/2(0),"1,685",--,"$325,000.00",05/17/22
,,"$325,000.00",1506 NE 13TH TER,CAPE CORAL,2 Bed/2(0),"1,112",5,"$325,000.00",09/13/22
,,"$349,999.00",1425 NE 34TH ST,CAPE CORAL,3 Bed/2(0),"1,551",109,"$325,000.00",11/30/22
,,"$349,999.00",3513 NE 12TH AVE,CAPE CORAL,3 Bed/2(0),"1,551",109,"$325,000.00",11/30/22
,,"$335,000.00",320 SE SANTA BARBARA PL,CAPE CORAL,3 Bed/2(0),"1,306",75,"$325,000.00",10/21/22
,,"$325,000.00",225 NE 23RD TER,CAPE CORAL,3+Den/2(0),"1,777",14,"$325,000.00",08/31/22
,,"$325,000.00",215 E ESPERANZA AVE,CLEWISTON,3 Bed/2(0),"1,785",7,"$325,000.00",09/06/22
,,"$324,900.00",801 LAKEVIEW AVE,DUNDEE,4 Bed/2(0),"1,647",27,"$325,000.00",10/13/22
,,"$350,000.00",16856 FOX DEN,FORT MYERS,3 Bed/2(0),"2,146",2,"$325,000.00",11/22/22
,,"$360,000.00",850 HOFSTRA DR,FORT MYERS,2 Bed/2(0),"1,420",25,"$325,000.00",11/18/22
,,"$335,000.00",1420 MORENO AVE,FORT MYERS,3 Bed/2(0),"2,109",19,"$325,000.00",10/14/22
,,"$325,000.00",3905 10TH ST W,LEHIGH ACRES,3+Den/2(0),"1,969",31,"$325,000.00",12/15/22
,,"$310,000.00",1804 JACKSON AVE,LEHIGH ACRES,3 Bed/2(0),"1,272",20,"$325,000.00",11/22/22
,,"$349,900.00",604 HAMILTON AVE,LEHIGH ACRES,3 Bed/2(0),"1,478",12,"$325,000.00",10/28/22
,,"$335,000.00",2916 ANITA AVE N,LEHIGH ACRES,3 Bed/2(0),"1,500",14,"$325,000.00",10/31/22
,,"$325,000.00",507 ALABASTER ST,LEHIGH ACRES,3 Bed/2(0),"1,904",4,"$325,000.00",09/12/22
,,"$319,000.00",2701 63RD ST W,LEHIGH ACRES,3 Bed/2(0),"1,272",2,"$325,000.00",08/30/22
,,"$319,800.00",2902 30TH ST SW,LEHIGH ACRES,4 Bed/2(0),"1,604",21,"$325,000.00",08/26/22
,,"$325,000.00",1111 MAGNOLIA AVE,LEHIGH ACRES,3 Bed/2(0),"1,417",7,"$325,000.00",08/10/22
,,"$325,000.00",4636 ORCHARD LN,NAPLES,2 Bed/1(0),720,--,"$325,000.00",10/28/22
,,"$325,000.00",1871 DELLA DR,NAPLES,3 Bed/2(0),"1,320",15,"$325,000.00",11/14/22
,,"$329,999.00",4020 12TH AVE SE,NAPLES,3 Bed/2(0),"1,118",8,"$325,000.00",09/09/22
,,"$499,000.00",575 21ST ST NW,NAPLES,4+Den/3(0),"3,132",42,"$325,000.00",10/19/22
,,"$325,000.00",18150 NALLE RD,NORTH FORT MYERS,3 Bed/2(0),"1,368",8,"$325,000.00",09/21/22
,,"$325,000.00",3599 TANGELO DR,ST. JAMES CITY,2 Bed/2(0),"1,120",39,"$325,000.00",09/15/22
,,"$340,000.00",1141 SW 6TH TER,CAPE CORAL,3 Bed/2(0),"1,400",7,"$326,000.00",10/20/22
,,"$349,900.00",4335 SAINT CLAIR AVE W,NORTH FORT MYERS,3 Bed/2(0),"1,270",18,"$326,000.00",09/19/22
,,"$326,300.00",26384 BONITA FAIRWAYS BLVD,BONITA SPRINGS,3+Den/2(1),"2,171",--,"$326,300.00",04/13/22
,,"$318,900.00",1206 NELSON RD N,CAPE CORAL,3 Bed/2(0),"1,418",38,"$326,500.00",11/18/22
,,"$325,000.00",1711 VISCAYA PKY,CAPE CORAL,3 Bed/2(0),"1,254",26,"$326,500.00",09/15/22
,,"$360,000.00",18584 SEBRING RD,FORT MYERS,3 Bed/2(0),"1,174",35,"$327,000.00",10/31/22
,,"$325,000.00",202 E 10TH ST,LEHIGH ACRES,3+Den/2(0),"1,493",17,"$327,000.00",08/17/22
,,"$330,000.00",1709 EMERALD COVE DR,CAPE CORAL,2+Den/2(0),"1,493",12,"$327,500.00",09/19/22
,,"$339,941.00",819 NW 28TH PL,CAPE CORAL,3 Bed/2(0),"1,272",12,"$327,500.00",07/20/22
,,"$299,000.00",6120 PLUMOSA AVE,FORT MYERS,2 Bed/2(0),"1,346",1,"$327,500.00",11/24/22
,,"$340,000.00",1118 NE 39TH TER,CAPE CORAL,4 Bed/2(0),"1,499",1,"$328,000.00",08/18/22
,,"$328,000.00",364 PROGRESS AVE,LEHIGH ACRES,3 Bed/2(0),"1,343",4,"$328,000.00",10/03/22
,,"$325,000.00",3814 12TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,512",6,"$328,000.00",08/15/22
,,"$399,999.00",2455 42ND TER SW,NAPLES,3 Bed/2(0),"1,733",10,"$328,000.00",09/08/22
,,"$335,000.00",9822 ALMETTA AVE,FORT MYERS,3 Bed/2(0),"1,285",0,"$328,500.00",07/25/22
,,"$328,900.00",4782 LUTHER AVE,NORTH PORT,5 Bed/3(0),"1,967",--,"$328,900.00",04/14/22
,,"$360,000.00",4013 16TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,714",28,"$328,975.00",10/11/22
,,"$329,000.00",402 NW 18TH TER,CAPE CORAL,3 Bed/2(0),"1,285",15,"$329,000.00",08/19/22
,,"$349,900.00",18382 COLUMBINE RD,FORT MYERS,3 Bed/2(0),"1,252",9,"$329,000.00",12/15/22
,,"$320,000.00",8062 ALMO RD,FORT MYERS,3 Bed/2(0),"1,345",27,"$329,000.00",09/12/22
,,"$345,000.00",1082 RIDGEWAY DR,NORTH FORT MYERS,3 Bed/2(0),"1,404",43,"$329,000.00",09/12/22
,,"$329,900.00",2105 NE 9TH AVE,CAPE CORAL,3 Bed/2(0),"2,112",7,"$329,900.00",09/06/22
,,"$329,900.00",806 FRANKLIN CT,IMMOKALEE,3 Bed/2(0),"1,387",4,"$329,900.00",12/13/22
,,"$329,900.00",813 FRANKLIN CT,IMMOKALEE,3 Bed/2(0),"1,387",4,"$329,900.00",12/16/22
,,"$329,900.00",3703 LEE BLVD,LEHIGH ACRES,3 Bed/2(0),"1,462",9,"$329,900.00",08/18/22
,,"$329,900.00",4769 22ND ST SW,LEHIGH ACRES,3+Den/2(0),"1,785",10,"$329,900.00",08/18/22
,,"$329,999.00",1013 NE 35TH LN,CAPE CORAL,4 Bed/2(0),"1,499",7,"$329,999.00",12/15/22
,,"$330,000.00",2010 WELLINGTON AVE,ALVA,3 Bed/2(0),"1,659",3,"$330,000.00",08/08/22
,,"$344,900.00",27732 DORTCH AVE,BONITA SPRINGS,3 Bed/2(0),"1,040",8,"$330,000.00",11/10/22
,,"$315,900.00",4120 SW 20TH AVE,CAPE CORAL,3 Bed/2(0),"1,521",2,"$330,000.00",12/12/22
,,"$329,990.00",911 NW JUANITA PL,CAPE CORAL,3 Bed/2(0),"1,400",6,"$330,000.00",12/23/22
,,"$330,000.00",213 NW 9TH ST,CAPE CORAL,3 Bed/2(0),"1,400",13,"$330,000.00",12/30/22
,,"$330,000.00",2201 NW 7TH PL,CAPE CORAL,3 Bed/2(0),"1,400",6,"$330,000.00",12/30/22
,,"$329,900.00",4009 NE 20TH PL,CAPE CORAL,3 Bed/2(0),"1,272",10,"$330,000.00",12/09/22
,,"$350,000.00",2144 NW 18TH AVE,CAPE CORAL,3 Bed/2(0),"1,785",35,"$330,000.00",11/18/22
,,"$350,000.00",4212 NW 37TH AVE,CAPE CORAL,3 Bed/2(1),"2,019",64,"$330,000.00",12/13/22
,,"$330,000.00",42 NE 29TH ST,CAPE CORAL,4 Bed/2(0),"2,235",1,"$330,000.00",12/09/22
,,"$369,000.00",220 AVIATION PKWY,CAPE CORAL,3 Bed/2(0),"1,707",18,"$330,000.00",09/21/22
,,"$333,000.00",215 SE 25TH TER,CAPE CORAL,3 Bed/2(0),"1,502",63,"$330,000.00",11/10/22
,,"$340,000.00",2011 NE 9TH AVE,CAPE CORAL,3 Bed/2(0),"1,189",3,"$330,000.00",10/17/22
,,"$334,900.00",2937 NW 25TH TER,CAPE CORAL,3 Bed/2(0),"1,580",7,"$330,000.00",09/21/22
,,"$330,000.00",2525 NW 24TH PL,CAPE CORAL,3 Bed/2(0),"1,400",9,"$330,000.00",11/16/22
,,"$325,000.00",2044 NW EMBERS TER,CAPE CORAL,3 Bed/2(0),"1,258",5,"$330,000.00",08/19/22
,,"$329,900.00",109 NW 14TH ST,CAPE CORAL,4 Bed/2(0),"1,757",111,"$330,000.00",12/30/22
,,"$329,900.00",1442 NW 2ND ST,CAPE CORAL,3 Bed/2(0),"1,418",88,"$330,000.00",11/07/22
,,"$399,000.00",1315 SE 20TH ST,CAPE CORAL,4 Bed/2(0),"2,233",70,"$330,000.00",10/07/22
,,"$335,000.00",1234 NW 19TH ST,CAPE CORAL,3 Bed/2(0),"1,400",10,"$330,000.00",11/04/22
,,"$345,000.00",1424 SE 15TH ST,CAPE CORAL,3 Bed/2(0),"1,466",12,"$330,000.00",08/04/22
,,"$330,000.00",829 NE 44TH ST,CAPE CORAL,3 Bed/2(0),"1,400",23,"$330,000.00",11/10/22
,,"$349,500.00",2202 IRIS WAY,FORT MYERS,4 Bed/2(1),"2,235",9,"$330,000.00",12/05/22
,,"$349,990.00",147 MAINE AVE,FORT MYERS,3 Bed/2(0),"1,975",26,"$330,000.00",12/14/22
,,"$335,000.00",848 SEA URCHIN CIR,FORT MYERS,3 Bed/2(0),"1,461",15,"$330,000.00",11/08/22
,,"$350,000.00",3717 HANOVER ST,FORT MYERS,3 Bed/2(0),"1,720",3,"$330,000.00",10/13/22
,,"$320,000.00",362 ALTAMONT AVE,FORT MYERS,4 Bed/4(0),"1,852",5,"$330,000.00",09/23/22
,,"$349,900.00",1799 MARLYN RD,FORT MYERS,3 Bed/1(0),"1,138",4,"$330,000.00",08/15/22
,,"$420,000.00",5420 BRANDY CIR E,FORT MYERS,3 Bed/2(0),"1,643",32,"$330,000.00",09/16/22
,,"$340,000.00",2188 CORONET ST,FORT MYERS,4+Den/2(0),"1,548",12,"$330,000.00",09/09/22
,,"$310,000.00",9759 FOXGLOVE CIR,FORT MYERS,2 Bed/2(0),"1,325",4,"$330,000.00",07/28/22
,,"$330,000.00",3110 24TH ST SW,LEHIGH ACRES,4+Den/2(0),"2,163",--,"$330,000.00",03/08/22
,,"$340,000.00",2511 19TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,341",45,"$330,000.00",12/30/22
,,"$350,000.00",738 ARTHUR AVE,LEHIGH ACRES,4 Bed/3(0),"2,307",8,"$330,000.00",11/02/22
,,"$355,000.00",2607 6TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,586",9,"$330,000.00",10/18/22
,,"$330,000.00",3704 22ND ST SW,LEHIGH ACRES,3+Den/2(0),"1,797",6,"$330,000.00",10/07/22
,,"$330,000.00",818 CORTEZ AVE,LEHIGH ACRES,3 Bed/2(0),"1,667",49,"$330,000.00",11/22/22
,,"$330,000.00",1011 LEROY AVE,LEHIGH ACRES,4+Den/3(0),"2,006",--,"$330,000.00",05/25/22
,,"$319,900.00",3810 7TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,422",7,"$330,000.00",08/31/22
,,"$335,000.00",729 CENTER LAKE ST,LEHIGH ACRES,3 Bed/2(0),"1,540",47,"$330,000.00",10/07/22
,,"$349,900.00",1214 EIGHTH AVE,LEHIGH ACRES,3 Bed/2(0),"1,452",6,"$330,000.00",08/31/22
,,"$349,000.00",17 HAMPTON AVE,LEHIGH ACRES,4 Bed/3(0),"2,368",8,"$330,000.00",08/19/22
,,"$330,000.00",9401 NW 33RD CT,MIAMI,3 Bed/1(0),"1,200",8,"$330,000.00",12/29/22
,,"$339,900.00",2781 VALPARAISO BLVD,NORTH FORT MYERS,2 Bed/2(0),"1,218",2,"$330,000.00",10/26/22
,,"$330,000.00",1142 SE 35TH ST,CAPE CORAL,3 Bed/2(0),"1,472",57,"$330,400.00",09/27/22
,,"$330,550.00",2513 33RD ST W,LEHIGH ACRES,4 Bed/3(0),"2,265",0,"$330,550.00",06/23/22
,,"$315,000.00",1806 SW 20TH TER,CAPE CORAL,3 Bed/2(0),"1,192",4,"$331,000.00",07/25/22
,,"$340,000.00",5012 BANNING ST,LEHIGH ACRES,3 Bed/2(0),"1,944",96,"$331,800.00",12/12/22
,,"$331,900.00",1600 NE 34TH ST,CAPE CORAL,3 Bed/2(0),"1,270",10,"$331,900.00",10/28/22
,,"$320,000.00",1826 JACARANDA PKWY W,CAPE CORAL,3 Bed/2(1),"1,713",4,"$332,000.00",10/21/22
,,"$329,900.00",1327 SE 45TH ST,CAPE CORAL,3 Bed/2(0),"1,243",54,"$332,000.00",10/26/22
,,"$345,000.00",2115 SW 13TH ST,CAPE CORAL,3 Bed/2(0),"1,656",103,"$332,000.00",11/23/22
,,"$339,900.00",4107 29TH ST SW,LEHIGH ACRES,4 Bed/2(0),"1,591",47,"$332,000.00",10/28/22
,,"$340,000.00",2018 NW 9TH PL,CAPE CORAL,3 Bed/2(0),"1,660",56,"$332,500.00",09/16/22
,,"$344,000.00",4506 IDA CT,LABELLE,3 Bed/2(1),"2,122",78,"$333,000.00",12/02/22
,,"$348,000.00",1303 E 13TH ST,LEHIGH ACRES,3 Bed/2(0),"1,586",45,"$333,000.00",09/26/22
,,"$334,900.00",1305 EDISON AVE,LEHIGH ACRES,3 Bed/2(0),"1,503",5,"$334,900.00",08/29/22
,,"$334,990.00",15984 SHORELINE DR,BABCOCK RANCH,3 Bed/2(0),"1,850",--,"$334,990.00",06/30/22
,,"$334,900.00",20555 CHARLES ST,ALVA,2 Bed/2(0),"1,368",1,"$335,000.00",10/24/22
,,"$350,000.00",2170 GARDNER RD,ALVA,3 Bed/2(0),"1,470",26,"$335,000.00",11/08/22
,,"$329,900.00",4167 LANCASTER ST,AVE MARIA,3 Bed/2(0),"1,558",1,"$335,000.00",10/07/22
,,"$335,000.00",4193 MADISON ST,AVE MARIA,3 Bed/2(0),"1,558",--,"$335,000.00",07/05/22
,,"$345,000.00",10801 ROSEMARY DR,BONITA SPRINGS,3 Bed/2(0),"1,107",88,"$335,000.00",12/29/22
,,"$349,000.00",416 BAYSHORE DR,CAPE CORAL,3 Bed/2(0),"1,403",5,"$335,000.00",12/20/22
,,"$350,000.00",3620 SE 21ST PL,CAPE CORAL,3 Bed/3(0),"2,224",0,"$335,000.00",12/21/22
,,"$340,000.00",1611 NE 34TH LN,CAPE CORAL,3 Bed/2(0),"1,550",16,"$335,000.00",12/30/22
,,"$345,990.00",1405 NW 7TH PL,CAPE CORAL,4 Bed/2(0),"1,650",24,"$335,000.00",12/16/22
,,"$345,000.00",328 JACARANDA PKWY E,CAPE CORAL,3 Bed/2(0),"1,352",15,"$335,000.00",11/07/22
,,"$339,500.00",2920 NW 25TH LN,CAPE CORAL,3 Bed/2(0),"1,418",16,"$335,000.00",11/15/22
,,"$349,990.00",1134 NE 39TH TER,CAPE CORAL,4 Bed/2(0),"1,499",22,"$335,000.00",10/14/22
,,"$359,900.00",107 OLD BURNT STORE RD S,CAPE CORAL,3 Bed/2(0),"1,871",10,"$335,000.00",09/21/22
,,"$335,000.00",3418 NE 19TH PL,CAPE CORAL,3 Bed/2(0),"1,400",0,"$335,000.00",11/01/22
,,"$339,900.00",118 SE 10TH TER,CAPE CORAL,3 Bed/2(0),"1,368",18,"$335,000.00",10/12/22
,,"$335,000.00",133 SE 40TH ST,CAPE CORAL,3 Bed/2(0),"1,575",1,"$335,000.00",08/15/22
,,"$385,000.00",213 SE 10TH TER,CAPE CORAL,3 Bed/1(1),"1,610",30,"$335,000.00",11/24/22
,,"$335,000.00",1105 SW 1ST ST,CAPE CORAL,3 Bed/2(0),"1,807",14,"$335,000.00",09/15/22
,,"$335,000.00",846 NE 7TH AVE,CAPE CORAL,3 Bed/2(0),"1,712",0,"$335,000.00",07/08/22
,,"$329,900.00",110 NE 7TH PL,CAPE CORAL,3 Bed/2(0),"1,380",20,"$335,000.00",08/31/22
,,"$335,000.00",3509 SE 8TH AVE,CAPE CORAL,2 Bed/2(0),"1,250",1,"$335,000.00",08/30/22
,,"$350,000.00",1715 NW 27TH ST,CAPE CORAL,3 Bed/2(0),"1,522",34,"$335,000.00",09/02/22
,,"$339,000.00",3915 SW 1ST AVE,CAPE CORAL,3 Bed/2(0),"1,120",23,"$335,000.00",09/02/22
,,"$340,000.00",6049 SWORDS WAY S,FORT MYERS,3+Den/2(0),"2,154",19,"$335,000.00",12/30/22
,,"$350,000.00",211 MANASOTA ST,FORT MYERS,3 Bed/2(0),"1,422",58,"$335,000.00",11/21/22
,,"$350,000.00",8341 WINGED FOOT DR,FORT MYERS,3 Bed/2(0),"1,120",4,"$335,000.00",09/01/22
,,"$335,000.00",9115 CYPRESS DR N,FORT MYERS,3 Bed/2(0),"1,231",31,"$335,000.00",10/24/22
,,"$335,000.00",226 MANATEE ST,FORT MYERS,3 Bed/2(0),"1,422",77,"$335,000.00",09/19/22
,,"$350,000.00",3053 W BRIARWOOD CIR,LABELLE,3+Den/2(0),"1,660",60,"$335,000.00",11/09/22
,,"$334,900.00",2818 44TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,314",30,"$335,000.00",11/29/22
,,"$339,990.00",719 ABBOTT AVE,LEHIGH ACRES,3 Bed/2(0),"1,793",20,"$335,000.00",10/18/22
,,"$355,000.00",4203 9TH ST SW,LEHIGH ACRES,3+Den/2(0),"1,600",123,"$335,000.00",12/16/22
,,"$350,000.00",314 RAND AVE,LEHIGH ACRES,3+Den/2(0),"1,794",12,"$335,000.00",09/09/22
,,"$335,000.00",3506 38TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,574",2,"$335,000.00",08/16/22
,,"$329,000.00",1017 CALVIN AVE,LEHIGH ACRES,3 Bed/2(0),"1,563",12,"$335,000.00",08/11/22
,,"$335,000.00",1007 ADELINE AVE,LEHIGH ACRES,3+Den/2(0),"1,777",50,"$335,000.00",09/12/22
,,"$349,000.00",551 GOLDEN GATE BLVD W,NAPLES,3 Bed/2(0),"1,036",12,"$335,000.00",08/19/22
,,"$335,597.00",4080 VILLA DORIA CT,NORTH FORT MYERS,4 Bed/2(0),"1,817",34,"$335,597.00",11/15/22
,,"$339,900.00",9333 PINEAPPLE RD,FORT MYERS,3 Bed/2(0),"1,418",3,"$336,000.00",10/27/22
,,"$335,900.00",605 JOHNS AVE,LEHIGH ACRES,3 Bed/2(0),"1,519",29,"$336,000.00",09/09/22
,,"$331,900.00",320 PHILBERT AVE,LEHIGH ACRES,3 Bed/2(0),"1,537",14,"$336,900.00",08/29/22
,,"$324,900.00",838 SUNRISE BLVD,LEHIGH ACRES,3 Bed/2(0),"1,219",2,"$336,900.00",08/19/22
,,"$337,000.00",2604 SW 1ST ST,CAPE CORAL,3 Bed/2(0),"1,200",2,"$337,000.00",11/30/22
,,"$340,000.00",1503 HANCOCK BRIDGE PKWY,CAPE CORAL,3 Bed/2(0),"1,758",102,"$337,000.00",12/15/22
,,"$344,900.00",132 PLANTATION DR,LABELLE,4 Bed/2(0),"1,662",29,"$337,000.00",12/01/22
,,"$339,900.00",2920 VIZZA LN,NORTH PORT,3 Bed/2(0),"1,129",3,"$337,000.00",09/19/22
,,"$337,190.00",26387 BONITA FAIRWAYS BLVD,BONITA SPRINGS,3 Bed/2(1),"1,640",--,"$337,190.00",07/19/22
